Record_ID,Client,Industry,Platform,Content_Type,Content_Topic,Posting_Day,Posting_Time,Ad_Spend,Impressions,Reach,Likes,Comments,Shares,Saves,Clicks,Leads,Revenue,Video_Views,Watch_Time_Sec,Performance_Score
REC0530,Client_C,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Thursday,Evening (17:00-21:00),0.0,419,284,3,0,0,0,5,0,0.0,0,0.0,25.46
REC0531,Client_B,Fashion & Retail,Instagram,Reel,Industry News,Thursday,Afternoon (12:00-17:00),0.0,1154,872,19,2,1,1,8,0,0.0,474,2056.75,34.47
REC0532,Client_F,Fintech & Finance,LinkedIn,Text,Product Education,Friday,Afternoon (12:00-17:00),0.0,228,181,3,0,0,0,1,0,0.0,0,0.0,28.78
REC0533,Client_I,E-Learning & Education,YouTube,Video,Industry News,Friday,Evening (17:00-21:00),0.0,1308,1106,15,1,0,0,10,0,0.0,543,2529.72,29.73
REC0534,Client_F,Fintech & Finance,YouTube,Video,Industry News,Thursday,Afternoon (12:00-17:00),147.97,2471,2109,82,11,5,3,38,1,116.42,1324,16677.29,52.47
REC0535,Client_F,Fintech & Finance,Instagram,Reel,Meme/Trending,Tuesday,Morning (08:00-12:00),0.0,21300,18105,2040,18,135,90,11,0,0.0,750,8722.6,98.5
REC0536,Client_J,Travel & Hospitality,Facebook,Reel,Product Education,Thursday,Morning (08:00-12:00),0.0,636,506,5,0,0,0,5,0,0.0,226,1139.77,26.09
REC0537,Client_F,Fintech & Finance,LinkedIn,Text,Product Education,Friday,Morning (08:00-12:00),0.0,249,201,4,0,0,0,1,0,0.0,0,0.0,31.62
REC0538,Client_B,Fashion & Retail,YouTube,Shorts,Customer Testimonial,Saturday,Night (21:00-08:00),112.94,2282,1682,79,7,5,2,36,2,91.82,1047,10557.69,60.83
REC0539,Client_H,Real Estate,Instagram,Image,Product Education,Sunday,Morning (08:00-12:00),179.12,2236,1860,72,12,7,7,40,3,955.76,0,0.0,74.87
REC0540,Client_F,Fintech & Finance,Instagram,Reel,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,1182,945,45,6,1,2,19,1,121.99,628,8982.85,57.68
REC0541,Client_C,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),244.02,2381,1781,71,10,5,4,55,2,285.37,0,0.0,56.54
REC0542,Client_I,E-Learning & Education,LinkedIn,Image,Promotional/Discount,Sunday,Night (21:00-08:00),249.57,2495,1832,7,0,0,0,74,4,189.48,0,0.0,33.94
REC0543,Client_E,Food & Beverage,Instagram,Carousel,Promotional/Discount,Thursday,Evening (17:00-21:00),64.39,1226,871,31,4,1,2,27,2,51.33,0,0.0,51.87
REC0544,Client_A,Fashion & Retail,Instagram,Carousel,Industry News,Friday,Night (21:00-08:00),47.2,1339,945,68,10,7,5,16,0,0.0,0,0.0,60.3
REC0545,Client_D,B2B Tech/SaaS,Facebook,Text,Product Education,Tuesday,Morning (08:00-12:00),0.0,387,290,8,0,0,0,3,0,0.0,0,0.0,36.12
REC0546,Client_F,Fintech & Finance,Facebook,Reel,Promotional/Discount,Monday,Night (21:00-08:00),0.0,682,454,0,0,0,0,9,0,0.0,335,3236.12,19.96
REC0547,Client_J,Travel & Hospitality,LinkedIn,Image,Meme/Trending,Monday,Night (21:00-08:00),0.0,294,256,14,1,0,1,2,0,0.0,0,0.0,52.27
REC0548,Client_H,Real Estate,Instagram,Carousel,Product Education,Wednesday,Evening (17:00-21:00),0.0,599,484,19,1,1,1,4,0,0.0,0,0.0,42.35
REC0549,Client_J,Travel & Hospitality,Instagram,Reel,Product Education,Monday,Morning (08:00-12:00),88.29,1627,1391,36,4,2,2,24,1,93.77,606,5793.45,44.78
REC0550,Client_E,Food & Beverage,Instagram,Carousel,Customer Testimonial,Tuesday,Evening (17:00-21:00),0.0,868,660,24,3,1,2,6,0,0.0,0,0.0,43.29
REC0551,Client_B,Fashion & Retail,Instagram,Image,Customer Testimonial,Wednesday,Morning (08:00-12:00),0.0,668,580,11,0,0,0,6,0,0.0,0,0.0,31.27
REC0552,Client_H,Real Estate,LinkedIn,Image,Customer Testimonial,Saturday,Morning (08:00-12:00),122.15,1312,1128,23,2,1,0,27,1,305.8,0,0.0,46.93
REC0553,Client_I,E-Learning & Education,Facebook,Image,Product Education,Tuesday,Evening (17:00-21:00),0.0,411,294,3,0,0,0,3,0,0.0,0,0.0,26.16
REC0554,Client_E,Food & Beverage,YouTube,Shorts,Behind the Scenes,Thursday,Afternoon (12:00-17:00),397.87,4949,4453,98,12,8,3,93,3,73.29,2439,9351.38,45.08
REC0555,Client_D,B2B Tech/SaaS,Instagram,Reel,Behind the Scenes,Tuesday,Morning (08:00-12:00),246.02,3218,2444,218,15,18,20,59,3,411.83,1552,13003.8,73.89
REC0556,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Product Education,Saturday,Evening (17:00-21:00),0.0,520,379,4,0,0,0,4,0,0.0,0,0.0,25.35
REC0557,Client_A,Fashion & Retail,Instagram,Image,Meme/Trending,Wednesday,Night (21:00-08:00),11.17,648,434,33,3,2,2,5,0,0.0,0,0.0,58.0
REC0558,Client_E,Food & Beverage,Instagram,Carousel,Customer Testimonial,Sunday,Afternoon (12:00-17:00),119.06,1847,1629,102,11,4,7,30,1,25.22,0,0.0,64.21
REC0559,Client_B,Fashion & Retail,LinkedIn,Text,Customer Testimonial,Thursday,Afternoon (12:00-17:00),0.0,234,166,2,0,0,0,1,0,0.0,0,0.0,26.44
REC0560,Client_B,Fashion & Retail,YouTube,Shorts,Meme/Trending,Tuesday,Afternoon (12:00-17:00),48.7,2044,1636,68,5,3,3,25,0,0.0,876,7005.11,51.82
REC0561,Client_J,Travel & Hospitality,Instagram,Video,Meme/Trending,Monday,Evening (17:00-21:00),65.66,1240,963,82,11,7,5,17,0,0.0,436,3605.95,60.36
REC0562,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Behind the Scenes,Monday,Evening (17:00-21:00),44.68,747,618,10,0,0,1,11,0,0.0,0,0.0,31.17
REC0563,Client_B,Fashion & Retail,Instagram,Image,Customer Testimonial,Saturday,Night (21:00-08:00),244.82,2563,2139,181,16,11,11,55,3,132.26,0,0.0,69.24
REC0564,Client_I,E-Learning & Education,LinkedIn,Carousel,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),0.0,507,392,12,1,1,0,4,0,0.0,0,0.0,39.69
REC0565,Client_A,Fashion & Retail,Facebook,Image,Behind the Scenes,Monday,Night (21:00-08:00),97.55,1216,1015,20,1,1,1,21,0,0.0,0,0.0,34.26
REC0566,Client_E,Food & Beverage,LinkedIn,Image,Industry News,Sunday,Afternoon (12:00-17:00),423.16,3944,2584,61,6,3,2,92,4,105.65,0,0.0,45.78
REC0567,Client_A,Fashion & Retail,YouTube,Video,Industry News,Sunday,Morning (08:00-12:00),53.01,1521,1202,29,2,2,2,19,0,0.0,544,3625.94,35.96
REC0568,Client_J,Travel & Hospitality,Instagram,Carousel,Promotional/Discount,Saturday,Morning (08:00-12:00),0.0,1058,859,29,3,1,1,16,1,96.51,0,0.0,48.14
REC0569,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Friday,Evening (17:00-21:00),0.0,984,733,35,5,2,1,16,1,45.47,389,4637.67,55.07
REC0570,Client_A,Fashion & Retail,Facebook,Text,Industry News,Thursday,Night (21:00-08:00),0.0,320,285,5,0,0,0,2,0,0.0,0,0.0,29.75
REC0571,Client_J,Travel & Hospitality,Instagram,Carousel,Industry News,Wednesday,Night (21:00-08:00),158.78,2074,1617,79,6,3,3,39,1,92.62,0,0.0,55.6
REC0572,Client_D,B2B Tech/SaaS,Instagram,Reel,Promotional/Discount,Saturday,Morning (08:00-12:00),0.0,1547,1012,33,4,1,0,26,2,285.92,754,9432.15,54.76
REC0573,Client_I,E-Learning & Education,YouTube,Video,Promotional/Discount,Tuesday,Evening (17:00-21:00),0.0,1100,783,18,1,1,1,13,1,51.57,546,3966.62,42.49
REC0574,Client_H,Real Estate,Facebook,Text,Promotional/Discount,Sunday,Evening (17:00-21:00),0.0,287,199,0,0,0,0,3,0,0.0,0,0.0,20.71
REC0575,Client_E,Food & Beverage,Instagram,Reel,Industry News,Monday,Night (21:00-08:00),171.32,2596,1688,69,10,5,2,45,2,53.69,1393,9652.5,55.25
REC0576,Client_C,B2B Tech/SaaS,Facebook,Text,Lifestyle/Aesthetic,Thursday,Afternoon (12:00-17:00),0.0,401,334,9,1,0,0,3,0,0.0,0,0.0,36.63
REC0577,Client_J,Travel & Hospitality,YouTube,Shorts,Product Education,Wednesday,Afternoon (12:00-17:00),75.31,2198,1801,44,5,4,2,28,2,206.45,949,13043.96,52.43
REC0578,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Saturday,Morning (08:00-12:00),0.0,1377,1174,35,5,1,2,17,1,48.13,583,5884.3,45.59
REC0579,Client_B,Fashion & Retail,Instagram,Reel,Behind the Scenes,Friday,Night (21:00-08:00),0.0,1187,794,87,8,4,7,9,0,0.0,579,1771.92,59.78
REC0580,Client_E,Food & Beverage,Instagram,Reel,Customer Testimonial,Thursday,Afternoon (12:00-17:00),0.0,1019,814,21,1,1,1,8,0,0.0,431,6134.75,38.75
REC0581,Client_H,Real Estate,Facebook,Video,Meme/Trending,Thursday,Evening (17:00-21:00),62.63,1083,923,26,3,1,2,18,0,0.0,384,2870.82,38.53
REC0582,Client_C,B2B Tech/SaaS,LinkedIn,Video,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),0.0,632,469,23,1,2,1,4,0,0.0,267,3709.21,53.88
REC0583,Client_E,Food & Beverage,Instagram,Carousel,Product Education,Tuesday,Evening (17:00-21:00),98.32,1584,1030,40,3,2,3,28,2,54.39,0,0.0,51.93
REC0584,Client_H,Real Estate,Facebook,Image,Promotional/Discount,Sunday,Night (21:00-08:00),57.16,680,529,1,0,0,0,17,1,315.4,0,0.0,43.2
REC0585,Client_E,Food & Beverage,Facebook,Reel,Behind the Scenes,Monday,Evening (17:00-21:00),0.0,729,576,17,1,1,0,4,0,0.0,263,2187.91,38.03
REC0586,Client_D,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),0.0,339,246,3,0,0,0,2,0,0.0,0,0.0,24.53
REC0587,Client_I,E-Learning & Education,LinkedIn,Video,Meme/Trending,Friday,Afternoon (12:00-17:00),302.43,2969,2207,59,4,4,3,72,1,51.44,1492,18073.85,43.15
REC0588,Client_F,Fintech & Finance,Facebook,Reel,Customer Testimonial,Tuesday,Evening (17:00-21:00),0.0,1012,766,10,1,0,0,8,0,0.0,496,3149.11,27.62
REC0589,Client_F,Fintech & Finance,LinkedIn,Text,Customer Testimonial,Tuesday,Morning (08:00-12:00),0.0,333,288,11,1,0,0,2,0,0.0,0,0.0,43.48
REC0590,Client_C,B2B Tech/SaaS,Instagram,Reel,Product Education,Friday,Night (21:00-08:00),0.0,1432,979,5,0,0,0,11,0,0.0,675,7717.61,24.2
REC0591,Client_F,Fintech & Finance,Facebook,Text,Customer Testimonial,Sunday,Evening (17:00-21:00),0.0,349,253,2,0,0,0,2,0,0.0,0,0.0,23.63
REC0592,Client_I,E-Learning & Education,Instagram,Reel,Meme/Trending,Saturday,Afternoon (12:00-17:00),0.0,1063,892,52,4,2,3,9,0,0.0,497,5789.95,60.13
REC0593,Client_A,Fashion & Retail,Instagram,Carousel,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,957,675,45,5,2,1,6,0,0.0,0,0.0,59.3
REC0594,Client_I,E-Learning & Education,Instagram,Image,Behind the Scenes,Saturday,Evening (17:00-21:00),220.54,2509,1676,50,5,4,3,54,3,141.97,0,0.0,47.17
REC0595,Client_I,E-Learning & Education,LinkedIn,Image,Promotional/Discount,Thursday,Morning (08:00-12:00),167.08,1874,1233,53,8,3,4,56,4,200.77,0,0.0,60.24
REC0596,Client_I,E-Learning & Education,Facebook,Video,Meme/Trending,Sunday,Morning (08:00-12:00),18.19,713,504,14,2,1,1,7,0,0.0,380,1712.79,38.46
REC0597,Client_D,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Monday,Afternoon (12:00-17:00),48.72,563,487,9,1,0,0,11,0,0.0,0,0.0,31.48
REC0598,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Wednesday,Evening (17:00-21:00),12.03,1023,670,21,2,0,1,17,1,46.5,408,4732.25,56.32
REC0599,Client_C,B2B Tech/SaaS,LinkedIn,Carousel,Industry News,Thursday,Morning (08:00-12:00),0.0,563,433,17,2,1,1,5,0,0.0,0,0.0,45.65
REC0600,Client_E,Food & Beverage,Instagram,Reel,Meme/Trending,Sunday,Afternoon (12:00-17:00),0.0,1207,997,79,6,4,4,9,0,0.0,615,6129.97,60.46
REC0601,Client_C,B2B Tech/SaaS,LinkedIn,Text,Product Education,Wednesday,Evening (17:00-21:00),0.0,273,199,2,0,0,0,2,0,0.0,0,0.0,27.82
REC0602,Client_A,Fashion & Retail,YouTube,Shorts,Behind the Scenes,Thursday,Morning (08:00-12:00),142.97,2720,1825,47,5,3,4,45,0,0.0,1168,7851.02,38.58
REC0603,Client_J,Travel & Hospitality,Facebook,Text,Product Education,Wednesday,Night (21:00-08:00),0.0,383,283,5,0,0,0,3,0,0.0,0,0.0,30.28
REC0604,Client_E,Food & Beverage,Instagram,Video,Lifestyle/Aesthetic,Saturday,Evening (17:00-21:00),0.0,870,778,95,8,3,8,8,0,0.0,478,2917.24,59.72
REC0605,Client_I,E-Learning & Education,YouTube,Video,Meme/Trending,Friday,Afternoon (12:00-17:00),0.0,1148,801,30,4,2,2,7,0,0.0,585,3536.66,44.99
REC0606,Client_A,Fashion & Retail,Facebook,Reel,Behind the Scenes,Tuesday,Morning (08:00-12:00),111.4,1802,1432,17,2,0,1,28,1,43.65,940,4247.42,33.49
REC0607,Client_I,E-Learning & Education,Instagram,Reel,Product Education,Tuesday,Night (21:00-08:00),0.0,1208,932,21,2,0,1,9,0,0.0,513,2156.86,34.8
REC0608,Client_D,B2B Tech/SaaS,LinkedIn,Text,Customer Testimonial,Sunday,Evening (17:00-21:00),0.0,256,204,3,0,0,0,2,0,0.0,0,0.0,26.56
REC0609,Client_B,Fashion & Retail,Instagram,Reel,Promotional/Discount,Tuesday,Morning (08:00-12:00),0.0,1028,757,18,2,0,1,15,0,0.0,526,4548.04,37.14
REC0610,Client_D,B2B Tech/SaaS,LinkedIn,Text,Product Education,Monday,Afternoon (12:00-17:00),35.95,561,447,7,0,0,0,9,0,0.0,0,0.0,28.4
REC0611,Client_D,B2B Tech/SaaS,LinkedIn,Text,Meme/Trending,Sunday,Night (21:00-08:00),0.0,268,214,1,0,0,0,2,0,0.0,0,0.0,21.62
REC0612,Client_D,B2B Tech/SaaS,Facebook,Reel,Lifestyle/Aesthetic,Wednesday,Morning (08:00-12:00),0.0,600,465,14,1,1,1,5,0,0.0,295,2280.67,38.69
REC0613,Client_H,Real Estate,YouTube,Video,Lifestyle/Aesthetic,Tuesday,Night (21:00-08:00),0.0,1017,725,17,1,1,1,8,0,0.0,388,2881.52,35.75
REC0614,Client_H,Real Estate,LinkedIn,Carousel,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,494,346,7,1,0,0,4,0,0.0,0,0.0,33.05
REC0615,Client_G,Health & Fitness,Facebook,Image,Lifestyle/Aesthetic,Monday,Evening (17:00-21:00),281.1,2799,1918,46,6,3,4,62,2,125.93,0,0.0,44.34
REC0616,Client_F,Fintech & Finance,LinkedIn,Image,Product Education,Thursday,Evening (17:00-21:00),123.84,1441,1167,26,2,2,1,30,2,231.85,0,0.0,47.38
REC0617,Client_E,Food & Beverage,Instagram,Carousel,Promotional/Discount,Friday,Afternoon (12:00-17:00),0.0,810,616,24,3,0,1,13,0,0.0,0,0.0,44.04
REC0618,Client_F,Fintech & Finance,LinkedIn,Text,Customer Testimonial,Tuesday,Morning (08:00-12:00),0.0,301,200,8,0,0,0,2,0,0.0,0,0.0,47.66
REC0619,Client_G,Health & Fitness,LinkedIn,Text,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),500.0,1500,1200,1,0,0,0,0,0,0.0,0,0.0,5.2
REC0620,Client_I,E-Learning & Education,Facebook,Carousel,Meme/Trending,Friday,Night (21:00-08:00),53.46,925,645,2,0,0,0,16,0,0.0,0,0.0,22.46
REC0621,Client_G,Health & Fitness,YouTube,Video,Promotional/Discount,Friday,Morning (08:00-12:00),21.7,1248,854,23,2,1,1,24,1,60.57,588,2406.56,49.5
REC0622,Client_D,B2B Tech/SaaS,LinkedIn,Image,Product Education,Saturday,Morning (08:00-12:00),0.0,266,216,4,0,0,0,2,0,0.0,0,0.0,29.68
REC0623,Client_D,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Tuesday,Morning (08:00-12:00),0.0,326,244,7,1,0,0,5,0,0.0,0,0.0,38.33
REC0624,Client_E,Food & Beverage,LinkedIn,Carousel,Product Education,Monday,Afternoon (12:00-17:00),0.0,386,306,5,0,0,0,2,0,0.0,0,0.0,29.98
REC0625,Client_B,Fashion & Retail,YouTube,Video,Meme/Trending,Wednesday,Afternoon (12:00-17:00),0.0,678,599,27,3,1,1,5,0,0.0,297,2990.0,49.47
REC0626,Client_I,E-Learning & Education,Facebook,Image,Lifestyle/Aesthetic,Monday,Afternoon (12:00-17:00),369.35,3493,2428,30,4,3,2,79,2,99.52,0,0.0,36.19
REC0627,Client_G,Health & Fitness,Instagram,Reel,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),291.33,3815,3317,106,7,10,4,69,1,54.6,1536,5806.18,48.95
REC0628,Client_E,Food & Beverage,Facebook,Video,Customer Testimonial,Monday,Night (21:00-08:00),131.46,1746,1467,33,2,1,1,30,1,25.89,691,6293.66,37.59
REC0629,Client_J,Travel & Hospitality,Instagram,Reel,Industry News,Thursday,Evening (17:00-21:00),0.0,1299,962,32,4,2,1,9,0,0.0,513,2740.49,41.09
REC0630,Client_D,B2B Tech/SaaS,Instagram,Reel,Industry News,Wednesday,Afternoon (12:00-17:00),0.0,1168,763,43,5,3,3,8,0,0.0,584,4128.33,57.07
REC0631,Client_A,Fashion & Retail,Instagram,Reel,Product Education,Friday,Morning (08:00-12:00),0.0,1458,1076,56,6,3,4,11,0,0.0,511,3378.47,54.92
REC0632,Client_D,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,282,230,3,0,0,0,2,0,0.0,0,0.0,26.59
REC0633,Client_H,Real Estate,Instagram,Image,Product Education,Tuesday,Afternoon (12:00-17:00),12.81,815,613,40,6,3,3,6,0,0.0,0,0.0,59.02
REC0634,Client_C,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Monday,Evening (17:00-21:00),54.08,747,514,8,1,0,0,13,0,0.0,0,0.0,29.31
REC0635,Client_J,Travel & Hospitality,LinkedIn,Image,Customer Testimonial,Friday,Morning (08:00-12:00),532.23,4877,4141,112,14,7,10,110,7,741.87,0,0.0,59.67
REC0636,Client_A,Fashion & Retail,Instagram,Image,Promotional/Discount,Sunday,Evening (17:00-21:00),0.0,345,278,15,1,1,1,4,0,0.0,0,0.0,51.88
REC0637,Client_B,Fashion & Retail,Instagram,Image,Product Education,Tuesday,Night (21:00-08:00),0.0,538,436,20,2,1,1,5,0,0.0,0,0.0,47.09
REC0638,Client_C,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Saturday,Night (21:00-08:00),95.86,987,693,6,0,0,0,22,0,0.0,0,0.0,25.86
REC0639,Client_B,Fashion & Retail,Facebook,Video,Promotional/Discount,Monday,Morning (08:00-12:00),46.49,953,742,5,0,0,0,19,1,44.23,494,2845.44,29.47
REC0640,Client_H,Real Estate,Instagram,Carousel,Customer Testimonial,Thursday,Night (21:00-08:00),112.53,1526,1265,31,2,1,2,26,2,590.43,0,0.0,59.7
REC0641,Client_F,Fintech & Finance,Instagram,Carousel,Promotional/Discount,Sunday,Evening (17:00-21:00),233.85,2581,2261,35,2,1,2,76,4,462.72,0,0.0,47.02
REC0642,Client_A,Fashion & Retail,YouTube,Shorts,Customer Testimonial,Wednesday,Afternoon (12:00-17:00),1213.93,11693,8253,179,28,18,11,283,20,963.53,4829,44832.77,59.97
REC0643,Client_D,B2B Tech/SaaS,Facebook,Reel,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),0.0,643,480,15,1,1,1,5,0,0.0,283,2782.46,38.45
REC0644,Client_F,Fintech & Finance,Facebook,Video,Promotional/Discount,Friday,Afternoon (12:00-17:00),46.09,1033,842,8,1,0,0,20,1,124.77,414,4044.37,38.51
REC0645,Client_C,B2B Tech/SaaS,Facebook,Video,Customer Testimonial,Sunday,Evening (17:00-21:00),455.38,4564,3737,36,4,3,3,100,8,1301.78,2209,31313.02,53.55
REC0646,Client_J,Travel & Hospitality,Instagram,Reel,Meme/Trending,Sunday,Night (21:00-08:00),0.0,568,449,46,5,4,1,4,0,0.0,281,3536.46,58.1
REC0647,Client_F,Fintech & Finance,LinkedIn,Text,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,303,250,6,0,0,0,4,0,0.0,0,0.0,34.09
REC0648,Client_A,Fashion & Retail,Facebook,Image,Behind the Scenes,Tuesday,Afternoon (12:00-17:00),0.0,469,315,4,0,0,0,3,0,0.0,0,0.0,27.36
REC0649,Client_A,Fashion & Retail,Instagram,Reel,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),0.0,1555,1095,34,2,2,2,11,0,0.0,783,3337.85,42.79
REC0650,Client_G,Health & Fitness,Facebook,Reel,Product Education,Thursday,Morning (08:00-12:00),0.0,826,734,5,0,0,0,5,0,0.0,449,3064.02,24.86
REC0651,Client_C,B2B Tech/SaaS,LinkedIn,Image,Behind the Scenes,Monday,Night (21:00-08:00),0.0,467,405,1,0,0,0,4,0,0.0,0,0.0,21.49
REC0652,Client_C,B2B Tech/SaaS,Instagram,Reel,Lifestyle/Aesthetic,Monday,Morning (08:00-12:00),0.0,636,551,29,4,2,1,4,0,0.0,268,3332.1,51.72
REC0653,Client_F,Fintech & Finance,YouTube,Video,Lifestyle/Aesthetic,Friday,Evening (17:00-21:00),0.0,650,562,12,0,0,0,5,0,0.0,350,1804.46,32.4
REC0654,Client_D,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Saturday,Night (21:00-08:00),113.53,1376,971,7,0,0,0,26,0,0.0,0,0.0,25.56
REC0655,Client_J,Travel & Hospitality,LinkedIn,Text,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),203.0,2094,1879,63,8,3,5,47,1,94.13,0,0.0,49.36
REC0656,Client_E,Food & Beverage,Instagram,Image,Meme/Trending,Thursday,Morning (08:00-12:00),110.43,1701,1426,52,7,4,2,27,0,0.0,0,0.0,43.63
REC0657,Client_D,B2B Tech/SaaS,Instagram,Carousel,Meme/Trending,Friday,Evening (17:00-21:00),18.09,1034,746,25,1,1,2,9,0,0.0,0,0.0,42.97
REC0658,Client_F,Fintech & Finance,LinkedIn,Text,Behind the Scenes,Wednesday,Morning (08:00-12:00),0.0,290,190,10,1,0,0,1,0,0.0,0,0.0,54.34
REC0659,Client_C,B2B Tech/SaaS,LinkedIn,Image,Lifestyle/Aesthetic,Wednesday,Morning (08:00-12:00),77.2,1017,843,58,7,3,5,17,0,0.0,0,0.0,59.96
REC0660,Client_E,Food & Beverage,Instagram,Reel,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,1314,1075,49,7,2,1,8,0,0.0,496,3273.78,52.46
REC0661,Client_G,Health & Fitness,Instagram,Carousel,Meme/Trending,Saturday,Afternoon (12:00-17:00),52.22,1192,1057,84,9,7,6,15,0,0.0,0,0.0,60.63
REC0662,Client_G,Health & Fitness,Instagram,Carousel,Product Education,Monday,Evening (17:00-21:00),0.0,733,512,17,1,0,0,6,0,0.0,0,0.0,40.23
REC0663,Client_E,Food & Beverage,Facebook,Text,Industry News,Tuesday,Evening (17:00-21:00),0.0,348,265,4,0,0,0,2,0,0.0,0,0.0,28.5
REC0664,Client_B,Fashion & Retail,Instagram,Image,Product Education,Saturday,Afternoon (12:00-17:00),279.36,2893,2289,111,9,10,6,63,3,131.84,0,0.0,61.91
REC0665,Client_D,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Saturday,Morning (08:00-12:00),307.81,3008,2556,33,2,3,2,92,7,1035.06,0,0.0,55.39
REC0666,Client_F,Fintech & Finance,Facebook,Reel,Lifestyle/Aesthetic,Monday,Afternoon (12:00-17:00),0.0,890,786,11,1,0,1,6,0,0.0,352,1898.05,29.43
REC0667,Client_B,Fashion & Retail,Instagram,Carousel,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),108.5,1699,1109,39,5,3,3,28,1,46.69,0,0.0,49.13
REC0668,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Meme/Trending,Tuesday,Morning (08:00-12:00),0.0,479,334,28,3,1,0,3,0,0.0,0,0.0,57.22
REC0669,Client_A,Fashion & Retail,Instagram,Reel,Product Education,Wednesday,Evening (17:00-21:00),0.0,1602,1145,54,5,4,2,10,0,0.0,712,3783.3,49.64
REC0670,Client_D,B2B Tech/SaaS,LinkedIn,Image,Product Education,Monday,Morning (08:00-12:00),0.0,398,347,8,0,0,0,3,0,0.0,0,0.0,32.02
REC0671,Client_G,Health & Fitness,LinkedIn,Image,Industry News,Tuesday,Morning (08:00-12:00),58.77,683,554,8,0,0,0,12,0,0.0,0,0.0,29.08
REC0672,Client_I,E-Learning & Education,Instagram,Reel,Industry News,Sunday,Morning (08:00-12:00),0.0,1298,862,25,4,1,2,9,0,0.0,535,6926.52,40.86
REC0673,Client_D,B2B Tech/SaaS,LinkedIn,Text,Customer Testimonial,Sunday,Night (21:00-08:00),0.0,226,189,0,0,0,0,2,0,0.0,0,0.0,19.0
REC0674,Client_C,B2B Tech/SaaS,LinkedIn,Image,Industry News,Monday,Morning (08:00-12:00),0.0,277,217,4,0,0,0,2,0,0.0,0,0.0,31.72
REC0675,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Thursday,Evening (17:00-21:00),32.81,597,490,14,1,0,1,9,0,0.0,0,0.0,40.0
REC0676,Client_A,Fashion & Retail,Instagram,Image,Lifestyle/Aesthetic,Friday,Afternoon (12:00-17:00),48.11,1151,905,46,4,2,1,14,0,0.0,0,0.0,51.74
REC0677,Client_I,E-Learning & Education,LinkedIn,Video,Lifestyle/Aesthetic,Tuesday,Morning (08:00-12:00),0.0,599,458,27,2,1,1,4,0,0.0,250,1118.52,56.26
REC0678,Client_F,Fintech & Finance,Instagram,Image,Behind the Scenes,Wednesday,Morning (08:00-12:00),0.0,626,450,35,2,2,3,4,0,0.0,0,0.0,58.11
REC0679,Client_D,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,324,264,6,0,0,0,2,0,0.0,0,0.0,33.24
REC0680,Client_A,Fashion & Retail,Facebook,Text,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),46.32,647,555,9,1,0,0,10,0,0.0,0,0.0,29.12
REC0681,Client_E,Food & Beverage,Facebook,Carousel,Behind the Scenes,Friday,Afternoon (12:00-17:00),0.0,503,442,8,1,0,0,3,0,0.0,0,0.0,32.49
REC0682,Client_G,Health & Fitness,Instagram,Carousel,Promotional/Discount,Tuesday,Night (21:00-08:00),0.0,866,632,24,3,2,1,12,1,63.85,0,0.0,51.93
REC0683,Client_H,Real Estate,YouTube,Shorts,Behind the Scenes,Sunday,Evening (17:00-21:00),87.37,2241,1498,21,3,1,2,34,1,287.93,1169,17515.52,45.25
